,Outlet_ID,area(sqft),W_1_total_volume,W_2_total_volume,W_3_total_volume,W_4_total_volume,W_5_total_volume,W_6_total_volume,W_7_total_volume,W_8_total_volume,W_9_total_volume,W_10_total_volume,W_11_total_volume,W_12_total_volume,W_1_total_earning,W_2_total_earning,W_3_total_earning,W_4_total_earning,W_5_total_earning,W_6_total_earning,W_7_total_earning,W_8_total_earning,W_9_total_earning,W_10_total_earning,W_11_total_earning,W_12_total_earning,IP1_total_units,IP2_total_units,IP3_total_units,IP4_total_units,IP5_total_units,BP1_total_units,BP2_total_units,BP3_total_units,BP4_total_units,BP5_total_units,total_volume,total_earning
326,ID5618,3061,533.0,325.0,457.0,593.0,459.0,590.0,703.0,526.0,577.0,677.0,465.0,736.0,588600.0,344600.0,521750.0,661100.0,511000.0,663450.0,769950.0,599650.0,652150.0,768850.0,516400.0,810350.0,0.0,0.0,0.0,0.0,0.0,1643.0,1035.0,1253.0,1242.0,1468.0,6641.0,7407850.0
327,ID7788,6951,670.0,627.0,556.0,530.0,700.0,407.0,506.0,390.0,418.0,837.0,490.0,394.0,748450.0,701750.0,614500.0,583600.0,784100.0,457200.0,557600.0,433500.0,462200.0,922000.0,532250.0,432000.0,0.0,0.0,0.0,0.0,0.0,1285.0,1391.0,1345.0,1441.0,1063.0,6525.0,7229150.0
328,ID4699,9425,633.0,509.0,516.0,426.0,409.0,588.0,398.0,617.0,616.0,606.0,636.0,653.0,694800.0,557500.0,575900.0,481450.0,450500.0,645600.0,461600.0,682000.0,676900.0,667100.0,700550.0,730700.0,0.0,0.0,0.0,0.0,0.0,1446.0,1304.0,994.0,1374.0,1489.0,6607.0,7324600.0
329,ID6697,7071,423.0,608.0,706.0,423.0,615.0,608.0,705.0,557.0,452.0,686.0,722.0,470.0,466200.0,695250.0,770450.0,477900.0,686850.0,679400.0,787150.0,613100.0,504500.0,774850.0,812500.0,518800.0,0.0,0.0,0.0,0.0,0.0,1539.0,1555.0,1555.0,1172.0,1154.0,6975.0,7786950.0
330,ID3794,9219,748.0,707.0,462.0,571.0,617.0,551.0,646.0,829.0,721.0,553.0,752.0,409.0,832250.0,773900.0,525450.0,628650.0,683650.0,607050.0,712500.0,923850.0,795900.0,608800.0,828650.0,441450.0,0.0,0.0,0.0,0.0,0.0,1393.0,1593.0,1366.0,1681.0,1533.0,7566.0,8362100.0
331,ID6954,5495,640.0,760.0,641.0,486.0,555.0,418.0,592.0,597.0,435.0,730.0,469.0,398.0,712050.0,833550.0,704250.0,537150.0,606400.0,465150.0,651400.0,659450.0,467600.0,819400.0,517200.0,426300.0,0.0,0.0,0.0,0.0,0.0,1245.0,1232.0,1112.0,1733.0,1399.0,6721.0,7399900.0
332,ID7041,5603,741.0,382.0,534.0,598.0,764.0,571.0,592.0,635.0,567.0,635.0,541.0,645.0,826200.0,430400.0,585300.0,654500.0,855950.0,647450.0,657500.0,716900.0,630500.0,701100.0,599950.0,706900.0,0.0,0.0,0.0,0.0,0.0,1623.0,1815.0,977.0,1240.0,1550.0,7205.0,8012650.0
333,ID4931,4253,571.0,556.0,677.0,429.0,628.0,469.0,482.0,469.0,581.0,651.0,610.0,630.0,635150.0,621450.0,750200.0,485400.0,688200.0,523300.0,529450.0,518750.0,647000.0,720400.0,683950.0,694400.0,0.0,0.0,0.0,0.0,0.0,1331.0,1606.0,1217.0,1246.0,1353.0,6753.0,7497650.0
334,ID3768,4743,548.0,580.0,445.0,692.0,561.0,356.0,549.0,468.0,590.0,485.0,689.0,438.0,610000.0,637800.0,495600.0,774100.0,624000.0,392100.0,603300.0,516950.0,654200.0,527800.0,769000.0,472100.0,0.0,0.0,0.0,0.0,0.0,1082.0,1326.0,1209.0,1328.0,1456.0,6401.0,7076950.0
335,ID5679,7000,556.0,412.0,592.0,504.0,630.0,532.0,667.0,679.0,681.0,522.0,578.0,733.0,606150.0,456200.0,657000.0,569950.0,709550.0,591650.0,745200.0,763550.0,756400.0,583350.0,642700.0,812400.0,0.0,0.0,0.0,0.0,0.0,1492.0,1125.0,1612.0,1303.0,1554.0,7086.0,7894100.0
336,ID5446,4436,647.0,496.0,521.0,794.0,524.0,386.0,536.0,699.0,319.0,554.0,601.0,606.0,723950.0,554350.0,560900.0,880200.0,570500.0,420900.0,587000.0,774750.0,347850.0,626900.0,673300.0,669550.0,0.0,0.0,0.0,0.0,0.0,1434.0,1344.0,1071.0,1581.0,1253.0,6683.0,7390150.0
337,ID5799,2956,648.0,686.0,609.0,589.0,520.0,466.0,616.0,786.0,515.0,353.0,649.0,645.0,727100.0,760700.0,680100.0,647150.0,569800.0,524200.0,684200.0,871600.0,576000.0,394750.0,724350.0,715850.0,0.0,0.0,0.0,0.0,0.0,1526.0,1028.0,1678.0,1509.0,1341.0,7082.0,7875800.0
338,ID6080,9023,682.0,622.0,538.0,538.0,716.0,522.0,422.0,715.0,504.0,589.0,522.0,836.0,752050.0,684950.0,593000.0,598050.0,800600.0,581650.0,470250.0,801550.0,555950.0,648350.0,579550.0,922350.0,0.0,0.0,0.0,0.0,0.0,1549.0,1239.0,1346.0,1605.0,1467.0,7206.0,7988300.0
339,ID4170,6332,679.0,655.0,696.0,684.0,637.0,352.0,613.0,452.0,278.0,488.0,602.0,691.0,754400.0,721850.0,772650.0,750600.0,710900.0,408500.0,677900.0,507250.0,319700.0,556600.0,666550.0,760300.0,0.0,0.0,0.0,0.0,0.0,1621.0,876.0,1446.0,1369.0,1515.0,6827.0,7607200.0
340,ID8963,5745,492.0,570.0,406.0,555.0,286.0,652.0,326.0,548.0,350.0,601.0,370.0,547.0,545900.0,629850.0,464100.0,613750.0,307800.0,734850.0,356000.0,620050.0,403550.0,660400.0,403900.0,618200.0,0.0,0.0,0.0,0.0,0.0,1242.0,1297.0,1053.0,918.0,1193.0,5703.0,6358350.0
341,ID6641,6594,512.0,551.0,589.0,573.0,662.0,653.0,534.0,676.0,340.0,626.0,579.0,485.0,565300.0,605500.0,659600.0,621850.0,739850.0,720500.0,587950.0,753600.0,390250.0,691250.0,645800.0,530150.0,0.0,0.0,0.0,0.0,0.0,1290.0,1275.0,1578.0,1543.0,1094.0,6780.0,7511600.0
342,ID4895,5335,435.0,576.0,331.0,568.0,623.0,481.0,603.0,835.0,637.0,415.0,524.0,491.0,469150.0,628550.0,384050.0,637000.0,701500.0,535600.0,673750.0,923350.0,703000.0,470350.0,582050.0,537350.0,0.0,0.0,0.0,0.0,0.0,1236.0,1304.0,1432.0,1204.0,1343.0,6519.0,7245700.0
343,ID4035,1460,454.0,542.0,386.0,710.0,459.0,650.0,444.0,537.0,393.0,704.0,519.0,417.0,513400.0,596300.0,439350.0,797000.0,514400.0,718050.0,494650.0,591900.0,441900.0,781350.0,562250.0,463850.0,0.0,0.0,0.0,0.0,0.0,1093.0,1580.0,1298.0,963.0,1281.0,6215.0,6914400.0
344,ID6901,9587,424.0,609.0,247.0,826.0,326.0,715.0,547.0,540.0,306.0,521.0,588.0,610.0,468900.0,677350.0,265500.0,913600.0,371500.0,783450.0,604700.0,594650.0,354800.0,577300.0,651150.0,675050.0,0.0,0.0,0.0,0.0,0.0,1194.0,1185.0,1391.0,1359.0,1130.0,6259.0,6937950.0
345,ID4859,6504,466.0,433.0,711.0,560.0,585.0,671.0,879.0,675.0,614.0,458.0,775.0,791.0,516750.0,487600.0,774650.0,609250.0,656200.0,745350.0,975900.0,745950.0,673950.0,507400.0,858850.0,879400.0,0.0,0.0,0.0,0.0,0.0,1576.0,1502.0,1289.0,1706.0,1545.0,7618.0,8431250.0
346,ID4794,9547,464.0,499.0,519.0,339.0,441.0,512.0,619.0,585.0,594.0,706.0,596.0,355.0,522550.0,557750.0,566800.0,379600.0,484900.0,557650.0,689800.0,644950.0,657950.0,778600.0,648200.0,378000.0,0.0,0.0,0.0,0.0,0.0,1202.0,1007.0,1171.0,1639.0,1210.0,6229.0,6866750.0
347,ID9926,3041,573.0,549.0,505.0,479.0,530.0,404.0,762.0,619.0,547.0,597.0,732.0,409.0,638600.0,616500.0,558250.0,534400.0,590450.0,449200.0,843800.0,686700.0,589250.0,684200.0,808500.0,466100.0,0.0,0.0,0.0,0.0,0.0,1535.0,1442.0,1201.0,1242.0,1286.0,6706.0,7465950.0
348,ID6361,6462,379.0,719.0,589.0,491.0,764.0,471.0,553.0,440.0,391.0,667.0,579.0,787.0,427250.0,790900.0,653200.0,551300.0,859900.0,514800.0,607250.0,490500.0,437300.0,735550.0,652800.0,869550.0,0.0,0.0,0.0,0.0,0.0,1564.0,1434.0,1190.0,1386.0,1256.0,6830.0,7590300.0
349,ID6475,3207,352.0,623.0,500.0,760.0,680.0,375.0,587.0,672.0,672.0,560.0,470.0,577.0,396750.0,706850.0,568900.0,841450.0,753900.0,419300.0,654000.0,750650.0,747950.0,614550.0,522600.0,632450.0,0.0,0.0,0.0,0.0,0.0,1414.0,1597.0,1445.0,1151.0,1221.0,6828.0,7609350.0
350,ID1379,3391,641.0,499.0,719.0,604.0,231.0,461.0,566.0,658.0,575.0,677.0,745.0,627.0,709850.0,545850.0,795000.0,679500.0,247400.0,510250.0,641400.0,723250.0,649900.0,747800.0,839250.0,700900.0,0.0,0.0,0.0,0.0,0.0,1558.0,1429.0,1369.0,1372.0,1275.0,7003.0,7790350.0
351,ID6600,5825,744.0,221.0,845.0,601.0,409.0,578.0,425.0,597.0,167.0,383.0,583.0,511.0,826850.0,243100.0,938450.0,672450.0,461000.0,649700.0,477750.0,644250.0,172100.0,428900.0,642500.0,567450.0,0.0,0.0,0.0,0.0,0.0,1283.0,1358.0,1146.0,1315.0,962.0,6064.0,6724500.0
352,ID7469,2088,440.0,517.0,622.0,603.0,449.0,593.0,342.0,551.0,363.0,551.0,412.0,714.0,508050.0,571650.0,699200.0,681250.0,489750.0,662350.0,397950.0,617450.0,408300.0,622700.0,465500.0,785300.0,0.0,0.0,0.0,0.0,0.0,1710.0,1084.0,1491.0,1088.0,784.0,6157.0,6909450.0
353,ID4099,4443,611.0,716.0,511.0,588.0,553.0,724.0,705.0,463.0,674.0,683.0,379.0,596.0,680250.0,789650.0,553850.0,644300.0,612750.0,804250.0,776950.0,526200.0,747250.0,756500.0,422700.0,671500.0,0.0,0.0,0.0,0.0,0.0,1532.0,1398.0,1393.0,1600.0,1280.0,7203.0,7986150.0
354,ID6476,6318,692.0,681.0,626.0,517.0,591.0,672.0,793.0,520.0,511.0,489.0,635.0,637.0,772250.0,757850.0,689550.0,578200.0,668000.0,747200.0,885150.0,574500.0,565150.0,539900.0,704900.0,707650.0,0.0,0.0,0.0,0.0,0.0,1652.0,1584.0,1222.0,1364.0,1542.0,7364.0,8190300.0
355,ID5468,9104,462.0,643.0,477.0,648.0,699.0,584.0,839.0,677.0,387.0,603.0,591.0,578.0,516050.0,711200.0,535500.0,709950.0,785800.0,639200.0,926200.0,747800.0,424300.0,664900.0,649950.0,650850.0,0.0,0.0,0.0,0.0,0.0,1598.0,1325.0,1154.0,1626.0,1485.0,7188.0,7961700.0
356,ID4692,3784,504.0,626.0,530.0,590.0,588.0,515.0,376.0,504.0,652.0,393.0,694.0,534.0,548500.0,676050.0,585800.0,650900.0,651500.0,564500.0,401400.0,557200.0,723600.0,421850.0,778300.0,595400.0,0.0,0.0,0.0,0.0,0.0,979.0,1247.0,1288.0,1639.0,1353.0,6506.0,7155000.0
357,ID4473,2232,398.0,681.0,333.0,450.0,423.0,495.0,493.0,555.0,677.0,664.0,546.0,301.0,436650.0,765450.0,361500.0,491050.0,463150.0,542550.0,554200.0,627700.0,747750.0,738350.0,601550.0,338700.0,0.0,0.0,0.0,0.0,0.0,1069.0,1067.0,1300.0,1209.0,1371.0,6016.0,6668600.0
358,ID1298,1728,684.0,578.0,786.0,266.0,463.0,493.0,201.0,659.0,435.0,775.0,605.0,243.0,760850.0,634750.0,864150.0,289350.0,500500.0,559200.0,230100.0,744650.0,479050.0,849400.0,655900.0,272500.0,0.0,0.0,0.0,0.0,0.0,1190.0,1393.0,1098.0,1403.0,1104.0,6188.0,6840400.0
359,ID5654,2868,579.0,523.0,670.0,595.0,607.0,689.0,607.0,597.0,509.0,431.0,547.0,593.0,645600.0,593400.0,748650.0,660600.0,685300.0,764400.0,679950.0,657200.0,576650.0,472950.0,605850.0,666050.0,0.0,0.0,0.0,0.0,0.0,1574.0,1511.0,1418.0,1134.0,1310.0,6947.0,7756600.0
360,ID6925,1155,498.0,701.0,521.0,558.0,473.0,556.0,418.0,590.0,645.0,651.0,624.0,345.0,556200.0,770850.0,561500.0,604400.0,521200.0,609250.0,443800.0,645450.0,721600.0,726050.0,696150.0,381200.0,0.0,0.0,0.0,0.0,0.0,1091.0,1311.0,1175.0,1682.0,1321.0,6580.0,7237650.0
361,ID9760,5392,582.0,395.0,490.0,685.0,540.0,783.0,445.0,730.0,429.0,626.0,605.0,630.0,648750.0,435300.0,542050.0,763250.0,602900.0,871950.0,487300.0,809100.0,476750.0,702050.0,674050.0,707900.0,0.0,0.0,0.0,0.0,0.0,1368.0,1424.0,1551.0,1270.0,1327.0,6940.0,7721350.0
362,ID2493,6069,614.0,701.0,660.0,487.0,453.0,710.0,705.0,680.0,562.0,630.0,371.0,526.0,669400.0,775650.0,741550.0,543750.0,496450.0,781350.0,793500.0,749100.0,637800.0,690500.0,426500.0,568050.0,0.0,0.0,0.0,0.0,0.0,1607.0,1178.0,1248.0,1584.0,1482.0,7099.0,7873600.0
363,ID3343,2904,206.0,341.0,333.0,235.0,267.0,221.0,262.0,321.0,401.0,232.0,334.0,244.0,227650.0,381650.0,372600.0,260800.0,299500.0,243400.0,291000.0,359950.0,444650.0,260100.0,377600.0,270800.0,0.0,0.0,0.0,0.0,0.0,824.0,627.0,606.0,597.0,743.0,3397.0,3789700.0
364,ID8278,4980,1008.0,997.0,717.0,771.0,921.0,813.0,603.0,538.0,856.0,831.0,634.0,777.0,1113700.0,1120750.0,780200.0,866450.0,1024850.0,918650.0,686700.0,582100.0,943200.0,914400.0,718950.0,859700.0,0.0,0.0,0.0,0.0,0.0,2058.0,1833.0,1819.0,1797.0,1959.0,9466.0,10529650.0
365,ID2117,4732,243.0,376.0,237.0,63.0,243.0,221.0,373.0,262.0,351.0,320.0,289.0,313.0,269850.0,422950.0,257300.0,70800.0,262700.0,241250.0,408000.0,281150.0,388550.0,352500.0,317750.0,347950.0,0.0,0.0,0.0,0.0,0.0,471.0,673.0,665.0,797.0,685.0,3291.0,3620750.0
366,ID7140,2987,195.0,258.0,372.0,326.0,245.0,326.0,233.0,251.0,240.0,250.0,214.0,206.0,216200.0,292050.0,411650.0,362650.0,278650.0,362650.0,261400.0,272500.0,264250.0,283400.0,242600.0,226750.0,0.0,0.0,0.0,0.0,0.0,754.0,538.0,563.0,564.0,697.0,3116.0,3474750.0
367,ID7305,2702,241.0,314.0,226.0,191.0,290.0,82.0,308.0,166.0,173.0,182.0,254.0,440.0,269200.0,347450.0,256850.0,211550.0,318050.0,95800.0,344100.0,187700.0,196100.0,196050.0,275800.0,490500.0,0.0,0.0,0.0,0.0,0.0,601.0,558.0,659.0,576.0,473.0,2867.0,3189150.0
368,ID4010,1829,322.0,276.0,374.0,263.0,266.0,220.0,272.0,147.0,280.0,330.0,333.0,343.0,351600.0,304100.0,414850.0,291400.0,299200.0,242400.0,302600.0,165400.0,310550.0,368350.0,377900.0,382200.0,0.0,0.0,0.0,0.0,0.0,695.0,659.0,773.0,662.0,637.0,3426.0,3810550.0
369,ID3140,4278,388.0,294.0,296.0,257.0,324.0,238.0,286.0,308.0,231.0,334.0,356.0,262.0,432050.0,324250.0,322000.0,284200.0,362000.0,266800.0,317850.0,342150.0,261900.0,369250.0,389700.0,291700.0,0.0,0.0,0.0,0.0,0.0,724.0,673.0,699.0,749.0,729.0,3574.0,3963850.0
370,ID7346,4273,207.0,225.0,255.0,248.0,282.0,273.0,365.0,258.0,330.0,315.0,230.0,307.0,232550.0,246600.0,280000.0,277400.0,306500.0,303050.0,402400.0,284950.0,365100.0,347750.0,252600.0,338500.0,0.0,0.0,0.0,0.0,0.0,555.0,675.0,656.0,754.0,655.0,3295.0,3637400.0
371,ID8977,2265,277.0,254.0,258.0,187.0,254.0,288.0,284.0,222.0,396.0,216.0,204.0,309.0,308950.0,283500.0,293150.0,205150.0,275950.0,319400.0,312300.0,246250.0,439100.0,234450.0,221850.0,342150.0,0.0,0.0,0.0,0.0,0.0,579.0,726.0,588.0,690.0,566.0,3149.0,3482200.0
372,ID7937,2738,249.0,287.0,190.0,287.0,316.0,175.0,232.0,192.0,157.0,314.0,350.0,180.0,278200.0,328900.0,211200.0,320550.0,349200.0,187000.0,253050.0,211700.0,175900.0,350750.0,392450.0,200000.0,0.0,0.0,0.0,0.0,0.0,664.0,401.0,590.0,589.0,685.0,2929.0,3258900.0
373,ID2984,4885,311.0,315.0,381.0,337.0,258.0,347.0,291.0,246.0,245.0,276.0,453.0,281.0,338500.0,351900.0,421400.0,376700.0,281850.0,381000.0,317000.0,278400.0,273600.0,305100.0,502600.0,311600.0,0.0,0.0,0.0,0.0,0.0,807.0,722.0,549.0,836.0,827.0,3741.0,4139650.0
374,ID4622,1734,103.0,212.0,266.0,385.0,237.0,339.0,249.0,280.0,309.0,112.0,239.0,324.0,115500.0,233300.0,298300.0,429250.0,253000.0,369550.0,264400.0,304250.0,342200.0,119600.0,264300.0,360150.0,0.0,0.0,0.0,0.0,0.0,391.0,608.0,590.0,753.0,713.0,3055.0,3353800.0
375,ID6501,4881,132.0,169.0,187.0,286.0,257.0,180.0,290.0,314.0,230.0,282.0,254.0,245.0,141750.0,182300.0,203200.0,318000.0,288150.0,195100.0,318950.0,346250.0,258300.0,309600.0,284200.0,269250.0,0.0,0.0,0.0,0.0,0.0,503.0,506.0,521.0,699.0,597.0,2826.0,3115050.0
376,ID9424,2750,344.0,301.0,266.0,186.0,198.0,261.0,314.0,205.0,282.0,261.0,337.0,323.0,387150.0,329300.0,294200.0,209550.0,214300.0,287050.0,348650.0,230100.0,313050.0,281800.0,381000.0,359750.0,0.0,0.0,0.0,0.0,0.0,658.0,609.0,734.0,724.0,553.0,3278.0,3635900.0
377,ID1718,1506,262.0,253.0,328.0,257.0,234.0,264.0,240.0,298.0,327.0,198.0,284.0,409.0,293150.0,284850.0,363800.0,284050.0,255100.0,291450.0,266250.0,332900.0,365450.0,223200.0,312900.0,453700.0,0.0,0.0,0.0,0.0,0.0,710.0,702.0,692.0,682.0,568.0,3354.0,3726800.0
378,ID4775,1238,339.0,313.0,207.0,263.0,175.0,186.0,185.0,241.0,244.0,315.0,318.0,278.0,375250.0,344250.0,231000.0,289250.0,189000.0,216750.0,204200.0,264100.0,266200.0,342550.0,350600.0,314950.0,0.0,0.0,0.0,0.0,0.0,665.0,601.0,472.0,724.0,602.0,3064.0,3388100.0
379,ID2270,2255,214.0,330.0,309.0,273.0,291.0,232.0,250.0,310.0,304.0,221.0,293.0,297.0,244750.0,365350.0,345850.0,311450.0,324550.0,264750.0,280050.0,344550.0,333100.0,250950.0,321250.0,333150.0,0.0,0.0,0.0,0.0,0.0,770.0,596.0,745.0,509.0,704.0,3324.0,3719750.0
380,ID5002,1372,337.0,73.0,206.0,335.0,263.0,353.0,339.0,298.0,267.0,183.0,263.0,228.0,375950.0,81200.0,234650.0,373150.0,293000.0,395950.0,376300.0,331300.0,298800.0,209400.0,292500.0,252550.0,0.0,0.0,0.0,0.0,0.0,750.0,751.0,687.0,541.0,416.0,3145.0,3514750.0
381,ID7957,4444,445.0,532.0,593.0,586.0,588.0,347.0,601.0,558.0,415.0,544.0,665.0,521.0,495350.0,600650.0,649200.0,652100.0,650550.0,386600.0,672700.0,618250.0,472350.0,601350.0,749250.0,575050.0,0.0,0.0,0.0,0.0,0.0,1437.0,1192.0,1236.0,1166.0,1364.0,6395.0,7123400.0
382,ID3899,3948,332.0,343.0,284.0,264.0,219.0,275.0,304.0,259.0,293.0,301.0,280.0,330.0,367100.0,383100.0,316850.0,293650.0,236000.0,305000.0,338750.0,288100.0,328300.0,332650.0,313300.0,360650.0,0.0,0.0,0.0,0.0,0.0,665.0,795.0,683.0,696.0,645.0,3484.0,3863450.0
383,ID8631,3196,950.4,730.0,842.0,869.8000000000001,1088.4,877.0,1033.2,946.0,651.0,882.0,821.6,804.0,668020.0,514610.0,603730.0,559310.0,777310.0,620710.0,708650.0,641250.0,499180.0,628890.0,626810.0,564900.0,6998.0,5562.0,5254.0,7659.0,9174.0,759.0,681.0,667.0,801.0,658.0,10495.4,7413370.0
384,ID9151,1203,375.0,375.0,252.0,204.0,411.0,313.0,288.0,208.0,235.0,339.0,270.0,320.0,421000.0,417250.0,281400.0,221400.0,461400.0,355600.0,316800.0,239350.0,254450.0,378750.0,308900.0,358300.0,0.0,0.0,0.0,0.0,0.0,879.0,686.0,714.0,580.0,731.0,3590.0,4014600.0
385,ID3662,3715,189.0,362.0,140.0,299.0,352.0,350.0,223.0,301.0,267.0,177.0,277.0,264.0,205300.0,402000.0,157200.0,330900.0,388900.0,384150.0,249550.0,333150.0,298200.0,205800.0,302000.0,302850.0,0.0,0.0,0.0,0.0,0.0,712.0,612.0,644.0,645.0,588.0,3201.0,3560000.0
386,ID7064,1085,195.0,346.0,246.0,192.0,319.0,261.0,296.0,119.0,297.0,270.0,324.0,355.0,223400.0,383000.0,263400.0,218950.0,359200.0,286000.0,336350.0,128000.0,335550.0,304400.0,355600.0,394150.0,0.0,0.0,0.0,0.0,0.0,605.0,654.0,760.0,525.0,676.0,3220.0,3588000.0
387,ID1819,1180,243.0,220.0,167.0,294.0,312.0,301.0,327.0,209.0,363.0,153.0,310.0,278.0,264750.0,242600.0,180100.0,326050.0,343850.0,336500.0,358300.0,224700.0,401050.0,172350.0,345900.0,307000.0,0.0,0.0,0.0,0.0,0.0,524.0,740.0,625.0,752.0,536.0,3177.0,3503150.0
388,ID6874,1212,288.0,287.0,264.0,249.0,259.0,331.0,215.0,264.0,193.0,188.0,267.0,144.0,316700.0,313400.0,290000.0,279000.0,290150.0,361100.0,242200.0,295650.0,221200.0,203600.0,303850.0,162400.0,0.0,0.0,0.0,0.0,0.0,650.0,634.0,553.0,573.0,539.0,2949.0,3279250.0
389,ID5532,1067,207.0,199.0,318.0,321.0,205.0,213.0,318.0,298.0,368.0,276.0,321.0,179.0,228150.0,224800.0,353600.0,354300.0,219400.0,240000.0,356850.0,324100.0,402100.0,305350.0,357950.0,199200.0,0.0,0.0,0.0,0.0,0.0,510.0,623.0,670.0,640.0,780.0,3223.0,3565800.0
390,ID3409,2069,212.0,227.0,274.0,260.0,406.0,205.0,205.0,220.0,331.0,282.0,314.0,279.0,229750.0,260950.0,306000.0,283800.0,449500.0,224500.0,231200.0,248400.0,368500.0,316100.0,341150.0,315400.0,0.0,0.0,0.0,0.0,0.0,665.0,665.0,687.0,621.0,577.0,3215.0,3575250.0
391,ID1214,2165,235.0,271.0,176.0,196.0,287.0,387.0,277.0,284.0,240.0,239.0,263.0,275.0,260350.0,302250.0,195400.0,224400.0,313800.0,430050.0,307200.0,307000.0,259100.0,256750.0,297300.0,304700.0,0.0,0.0,0.0,0.0,0.0,549.0,523.0,678.0,735.0,645.0,3130.0,3458300.0
392,ID4352,3379,244.0,192.0,227.0,213.0,243.0,251.0,177.0,254.0,324.0,254.0,167.0,246.0,270500.0,211300.0,252850.0,239500.0,268200.0,284100.0,193450.0,278750.0,359300.0,278800.0,186000.0,274450.0,0.0,0.0,0.0,0.0,0.0,542.0,541.0,516.0,540.0,653.0,2792.0,3097200.0
393,ID4469,3941,273.0,256.0,297.0,220.0,334.0,258.0,233.0,333.0,303.0,275.0,216.0,309.0,306300.0,283700.0,324250.0,244650.0,363750.0,291200.0,257800.0,372750.0,330350.0,307000.0,250350.0,340750.0,0.0,0.0,0.0,0.0,0.0,577.0,661.0,763.0,607.0,699.0,3307.0,3672850.0
394,ID2600,807,302.0,265.0,252.0,206.0,280.0,172.0,336.0,295.0,271.0,266.0,421.0,271.0,333450.0,301100.0,287450.0,229800.0,315150.0,189500.0,371750.0,330000.0,303850.0,292850.0,467700.0,304950.0,0.0,0.0,0.0,0.0,0.0,813.0,577.0,729.0,609.0,609.0,3337.0,3727550.0
395,ID8112,3667,77.0,331.0,358.0,163.0,180.0,228.0,262.0,336.0,189.0,240.0,319.0,250.0,89050.0,364450.0,404850.0,179300.0,204250.0,257700.0,290100.0,369400.0,212100.0,259500.0,352800.0,285650.0,0.0,0.0,0.0,0.0,0.0,558.0,723.0,605.0,432.0,615.0,2933.0,3269150.0
396,ID8924,1793,267.0,282.0,241.0,202.0,251.0,268.0,197.0,224.0,224.0,309.0,366.0,222.0,293500.0,313100.0,264650.0,220500.0,285150.0,302550.0,215800.0,239700.0,241300.0,341600.0,409600.0,241100.0,0.0,0.0,0.0,0.0,0.0,561.0,698.0,561.0,739.0,494.0,3053.0,3368550.0
397,ID6387,2031,328.0,346.0,159.0,188.0,218.0,275.0,256.0,322.0,323.0,265.0,179.0,278.0,361350.0,383050.0,175000.0,213550.0,244900.0,311200.0,284450.0,358700.0,359350.0,289250.0,198800.0,306650.0,0.0,0.0,0.0,0.0,0.0,535.0,558.0,835.0,597.0,612.0,3137.0,3486250.0
398,ID5720,2982,201.0,245.0,306.0,238.0,319.0,282.0,347.0,274.0,245.0,318.0,351.0,297.0,220050.0,264450.0,340450.0,268800.0,353600.0,314400.0,390500.0,302250.0,276300.0,349500.0,386350.0,340400.0,0.0,0.0,0.0,0.0,0.0,739.0,661.0,749.0,696.0,578.0,3423.0,3807050.0
399,ID4545,3643,269.0,232.0,317.0,261.0,306.0,394.0,321.0,260.0,290.0,201.0,239.0,369.0,297850.0,265500.0,353650.0,292500.0,349650.0,440300.0,352050.0,292150.0,325400.0,223250.0,260300.0,404150.0,0.0,0.0,0.0,0.0,0.0,796.0,648.0,711.0,633.0,671.0,3459.0,3856750.0
400,ID8569,1069,293.0,209.0,237.0,233.0,340.0,309.0,342.0,342.0,311.0,312.0,400.0,144.0,322150.0,234200.0,260250.0,256500.0,376850.0,348750.0,382950.0,376600.0,342450.0,337150.0,441550.0,167750.0,0.0,0.0,0.0,0.0,0.0,654.0,666.0,733.0,741.0,678.0,3472.0,3847150.0
401,ID1745,3898,328.0,277.0,175.0,325.0,322.0,256.0,275.0,244.0,260.0,194.0,214.0,185.0,363850.0,304950.0,192750.0,362750.0,356650.0,291950.0,301700.0,269050.0,287850.0,219100.0,239600.0,204250.0,0.0,0.0,0.0,0.0,0.0,674.0,463.0,723.0,696.0,499.0,3055.0,3394450.0
402,ID5440,2392,248.0,285.0,295.0,195.0,243.0,254.0,328.0,234.0,215.0,180.0,250.0,259.0,279700.0,318750.0,325100.0,206300.0,265400.0,287150.0,362800.0,254900.0,239500.0,198800.0,279900.0,286650.0,0.0,0.0,0.0,0.0,0.0,465.0,643.0,707.0,615.0,556.0,2986.0,3304950.0
403,ID7313,4155,145.0,146.0,170.0,284.0,216.0,327.0,174.0,265.0,245.0,111.0,223.0,295.0,157300.0,162100.0,189600.0,322250.0,244850.0,363300.0,195900.0,294550.0,270250.0,121850.0,248150.0,331150.0,0.0,0.0,0.0,0.0,0.0,500.0,631.0,609.0,403.0,458.0,2601.0,2901250.0
404,ID8975,2289,251.0,327.0,293.0,268.0,216.0,242.0,239.0,306.0,125.0,277.0,329.0,324.0,279800.0,358900.0,322100.0,300250.0,236350.0,268750.0,260150.0,335100.0,133000.0,300900.0,361950.0,354300.0,0.0,0.0,0.0,0.0,0.0,513.0,626.0,569.0,849.0,640.0,3197.0,3511550.0
